"pitcher1","pitcher2","similarity"
"Corey Knebel","Jose Berrios",1.35677276226811
"Michael Wacha","Jose Berrios",1.22156012705799
"German Marquez","Jose Berrios",0.905012996704616
"Lance McCullers","Jose Berrios",1.49518801340981
"Jose Berrios","Jose Berrios",0
"Luis Castillo","Jose Berrios",1.46911321513952
"Antonio Senzatela","Jose Berrios",1.19156917304399
"Luis Severino","Jose Berrios",1.15947974407751
"Kenta Maeda","Jose Berrios",1.2282841292831
"Chad Kuhl","Jose Berrios",0.966824428789977
"Zack Godley","Jose Berrios",1.2715685642905
"Austin Pruitt","Jose Berrios",1.31472590637815
"Jeff Hoffman","Jose Berrios",0.933099184637082
"Dinelson Lamet","Jose Berrios",0.901063158572781
"Jesse Hahn","Jose Berrios",0.910588134155767
"Zach Davies","Jose Berrios",1.4043598625505
"Scott Feldman","Jose Berrios",1.15528908823184
"Mike Leake","Jose Berrios",1.33823558018626
"Trevor Cahill","Jose Berrios",1.34729675950893
"Kendall Graveman","Jose Berrios",1.35924274700625
"Jake Arrieta","Jose Berrios",0.892339214541358
"Joe Ross","Jose Berrios",1.09422136706178
"Mike Pelfrey","Jose Berrios",1.52480793326306
"Bartolo Colon","Luis Castillo",1.47455658078792
"Bronson Arroyo","Luis Castillo",2.91960909991515
"R. A. Dickey","Luis Castillo",2.89585102068818
"John Lackey","Luis Castillo",1.73329305900277
"Adam Wainwright","Luis Castillo",2.55733264164937
"Zack Greinke","Luis Castillo",1.78280251214883
"Ervin Santana","Luis Castillo",1.57349510511776
"Matt Cain","Luis Castillo",1.89629330944294
"Felix Hernandez","Luis Castillo",1.58615326790522
"Yusmeiro Petit","Luis Castillo",1.8657863612893
"Justin Verlander","Luis Castillo",1.55512529969438
"Ubaldo Jimenez","Luis Castillo",1.22472084230444
"Jason Hammel","Luis Castillo",1.88171532081347
"Anibal Sanchez","Luis Castillo",1.49330287404511
"Brandon McCarthy","Luis Castillo",1.62795470808961
"Ricky Nolasco","Luis Castillo",1.89055366864523
"Jesse Chavez","Luis Castillo",1.36001060038899
"Corey Kluber","Luis Castillo",1.57075124559082
"James Shields","Luis Castillo",1.93269205162348
"Carlos Torres","Luis Castillo",1.62948600845071
"Edinson Volquez","Luis Castillo",1.05716117380188
"Charlie Morton","Luis Castillo",1.82868482036254
"Yovani Gallardo","Luis Castillo",1.52431167812053
"Ian Kennedy","Luis Castillo",1.39866281298298
"Max Scherzer","Luis Castillo",1.36589736481851
"Miguel Gonzalez","Luis Castillo",1.60232279352173
"Johnny Cueto","Luis Castillo",1.2167650223344
"Lance Lynn","Luis Castillo",0.978147375722992
"Josh Tomlin","Luis Castillo",2.19559388514986
"Marco Estrada","Luis Castillo",2.00060585044766
"Ivan Nova","Luis Castillo",1.14446356846316
"Jhoulys Chacin","Luis Castillo",1.86114325250731
"Carlos Carrasco","Luis Castillo",1.12140090372697
"Jeremy Hellickson","Luis Castillo",1.5937331014672
"Andrew Cashner","Luis Castillo",0.936305297645356
"Craig Stammen","Luis Castillo",1.40750652340211
"Matt Garza","Luis Castillo",1.77129409132736
"J. C. Ramirez","Luis Castillo",1.75926031225054
"Michael Pineda","Luis Castillo",1.33553650118486
"Chris Tillman","Luis Castillo",1.57791789850387
"Chris Archer","Luis Castillo",1.60110042939445
"Kyle Gibson","Luis Castillo",1.2768578985583
"Alex Cobb","Luis Castillo",1.90918194094488
"Jeff Samardzija","Luis Castillo",1.10230293139843
"Chase Anderson","Luis Castillo",1.38333744733806
"Brad Peacock","Luis Castillo",1.95122011685463
"Wily Peralta","Luis Castillo",1.45609327982806
"Yu Darvish","Luis Castillo",2.09714542395642
"Danny Salazar","Luis Castillo",0.595913154728537
"Matt Harvey","Luis Castillo",0.98081410596168
"Jimmy Nelson","Luis Castillo",1.36630679558626
"Rick Porcello","Luis Castillo",1.61210670201554
"Jordan Zimmermann","Luis Castillo",1.51862213734081
"Julio Teheran","Luis Castillo",1.45607786316904
"Matt Shoemaker","Luis Castillo",1.04451458060187
"Tim Adleman","Luis Castillo",1.44099890739213
"Erasmo Ramirez","Luis Castillo",1.09676398741355
"Tyler Chatwood","Luis Castillo",1.40996173735687
"Gerrit Cole","Luis Castillo",1.0591132398017
"Sonny Gray","Luis Castillo",1.50818805970362
"Kyle Hendricks","Luis Castillo",2.11548341662973
"Tom Koehler","Luis Castillo",1.92013117312947
"Alex Meyer","Luis Castillo",1.6344609716164
"Jake Odorizzi","Luis Castillo",1.1502782961958
"Tanner Roark","Luis Castillo",1.54083998777773
"Stephen Strasburg","Luis Castillo",1.19601734772837
"Trevor Bauer","Luis Castillo",1.97290010453728
"Michael Lorenzen","Luis Castillo",1.34089576381781
"Masahiro Tanaka","Luis Castillo",1.47199746484571
"Zach Wheeler","Luis Castillo",1.40847952669836
"Jose Urena","Luis Castillo",0.775221331602326
"Mike Fiers","Luis Castillo",1.92263516703182
"Mychal Givens","Luis Castillo",0.937343799273724
"Ryan Tepera","Luis Castillo",1.37921588283323
"Dan Straily","Luis Castillo",1.46226980383549
"Marcus Stroman","Luis Castillo",1.56728959059627
"Parker Bridwell","Luis Castillo",1.38697303880279
"Mike Foltynewicz","Luis Castillo",1.39835789401421
"Kevin Gausman","Luis Castillo",0.577966812160653
"Jon Gray","Luis Castillo",1.50437001184659
"Jameson Taillon","Luis Castillo",1.32298399168586
"Vince Velasquez","Luis Castillo",1.42159322794307
"Taijuan Walker","Luis Castillo",1.33260630662602
"Trevor Williams","Luis Castillo",0.868130539609576
"Carlos Martinez","Luis Castillo",0.993608568153796
"Jacob deGrom","Luis Castillo",1.11857045499647
"Jerad Eickhoff","Luis Castillo",2.27503809755494
"Nick Pivetta","Luis Castillo",1.65649593062267
"Dylan Bundy","Luis Castillo",1.70276300058096
"Mike Clevinger","Luis Castillo",1.57020574869862
"Jharel Cotton","Luis Castillo",1.3883478764678
"Michael Fulmer","Luis Castillo",0.679888935579391
"Daniel Gossett","Luis Castillo",1.83940294530503
"Joe Musgrove","Luis Castillo",1.73917012727704
"Aaron Nola","Luis Castillo",1.84429124172975
"Luis Perdomo","Luis Castillo",1.29762524777294
"Rafael Montero","Luis Castillo",0.976410254589063
"Jacob Faria","Luis Castillo",1.57523499177269
"Robert Gsellman","Luis Castillo",1.08563564344873
"Nick Martinez","Luis Castillo",1.24840689015502
"Joe Biagini","Luis Castillo",1.52414124742855
"Seth Lugo","Luis Castillo",1.62518607162587
"Corey Knebel","Luis Castillo",1.96771618025698
"Michael Wacha","Luis Castillo",1.25086889721232
"German Marquez","Luis Castillo",1.4828846680882
"Lance McCullers","Luis Castillo",1.95889352335773
"Jose Berrios","Luis Castillo",1.46911321513952
"Luis Castillo","Luis Castillo",0
"Antonio Senzatela","Luis Castillo",1.41233365293445
"Luis Severino","Luis Castillo",1.34689426702513
"Kenta Maeda","Luis Castillo",1.83308080014492
"Chad Kuhl","Luis Castillo",0.889414478299399
"Zack Godley","Luis Castillo",1.78272740012904
"Austin Pruitt","Luis Castillo",1.70239427653104
"Jeff Hoffman","Luis Castillo",1.57778834422095
"Dinelson Lamet","Luis Castillo",1.4645586887366
"Jesse Hahn","Luis Castillo",1.57647543558699
"Zach Davies","Luis Castillo",1.70735974924943
"Scott Feldman","Luis Castillo",2.0519939771306
"Mike Leake","Luis Castillo",1.49676632938542
"Trevor Cahill","Luis Castillo",1.76773133199038
"Kendall Graveman","Luis Castillo",0.953049354236894
"Jake Arrieta","Luis Castillo",1.33289654443082
"Joe Ross","Luis Castillo",1.35386254725989
"Mike Pelfrey","Luis Castillo",1.73066015608279
"Bartolo Colon","Antonio Senzatela",1.83270646197802
"Bronson Arroyo","Antonio Senzatela",2.62174938224926
"R. A. Dickey","Antonio Senzatela",2.56044986948977
"John Lackey","Antonio Senzatela",1.2015445286535
"Adam Wainwright","Antonio Senzatela",1.84620452164392
"Zack Greinke","Antonio Senzatela",1.2374371522541
"Ervin Santana","Antonio Senzatela",0.984963149452261
"Matt Cain","Antonio Senzatela",1.62830993821893
"Felix Hernandez","Antonio Senzatela",1.33117399679303
"Yusmeiro Petit","Antonio Senzatela",1.25305392634194
"Justin Verlander","Antonio Senzatela",1.09317512785684
"Ubaldo Jimenez","Antonio Senzatela",1.17607991369703
"Jason Hammel","Antonio Senzatela",1.37816536102235
"Anibal Sanchez","Antonio Senzatela",1.11537900668386
"Brandon McCarthy","Antonio Senzatela",0.822483868038847
"Ricky Nolasco","Antonio Senzatela",1.68543652664707
"Jesse Chavez","Antonio Senzatela",1.07259545021138
"Corey Kluber","Antonio Senzatela",1.11802420342529
"James Shields","Antonio Senzatela",1.52600828837799
"Carlos Torres","Antonio Senzatela",0.731908035602068
"Edinson Volquez","Antonio Senzatela",1.44120897890986
"Charlie Morton","Antonio Senzatela",1.80989780405999
"Yovani Gallardo","Antonio Senzatela",0.905457259296172
"Ian Kennedy","Antonio Senzatela",1.2871406450546
"Max Scherzer","Antonio Senzatela",1.13747023068799
"Miguel Gonzalez","Antonio Senzatela",1.33975465628504
"Johnny Cueto","Antonio Senzatela",1.26664892664851
"Lance Lynn","Antonio Senzatela",1.13707648404269
"Josh Tomlin","Antonio Senzatela",1.60165364380496
"Marco Estrada","Antonio Senzatela",1.94173553686105
"Ivan Nova","Antonio Senzatela",1.29706354085579
"Jhoulys Chacin","Antonio Senzatela",1.62933080226594
"Carlos Carrasco","Antonio Senzatela",1.1243498525039
"Jeremy Hellickson","Antonio Senzatela",1.66379653682242
"Andrew Cashner","Antonio Senzatela",1.19426677947297
"Craig Stammen","Antonio Senzatela",1.4707526765028
"Matt Garza","Antonio Senzatela",1.0518531381733
"J. C. Ramirez","Antonio Senzatela",1.41855488452478
"Michael Pineda","Antonio Senzatela",0.95174673200829
"Chris Tillman","Antonio Senzatela",1.21720064290936
"Chris Archer","Antonio Senzatela",1.02980439156473
"Kyle Gibson","Antonio Senzatela",1.0905304539601
"Alex Cobb","Antonio Senzatela",1.68395139173626
"Jeff Samardzija","Antonio Senzatela",1.06868673199393
"Chase Anderson","Antonio Senzatela",1.1862378866003
"Brad Peacock","Antonio Senzatela",1.57113243100854
"Wily Peralta","Antonio Senzatela",0.895380926902698
"Yu Darvish","Antonio Senzatela",1.16080572199863
"Danny Salazar","Antonio Senzatela",1.37212969475635
"Matt Harvey","Antonio Senzatela",1.15344132071424
"Jimmy Nelson","Antonio Senzatela",0.99675086538863
"Rick Porcello","Antonio Senzatela",1.3837190058512
"Jordan Zimmermann","Antonio Senzatela",0.950527552174769
"Julio Teheran","Antonio Senzatela",1.13342153013316
"Matt Shoemaker","Antonio Senzatela",1.30036883243968
"Tim Adleman","Antonio Senzatela",1.41078354533197
"Erasmo Ramirez","Antonio Senzatela",1.44352940390188
"Tyler Chatwood","Antonio Senzatela",0.872035983448088
"Gerrit Cole","Antonio Senzatela",1.19466331595469
"Sonny Gray","Antonio Senzatela",0.966962757197293
"Kyle Hendricks","Antonio Senzatela",2.05982209259179
"Tom Koehler","Antonio Senzatela",1.19405643495742
"Alex Meyer","Antonio Senzatela",1.43963146778266
"Jake Odorizzi","Antonio Senzatela",1.23850035811682
"Tanner Roark","Antonio Senzatela",1.18636266007428
"Stephen Strasburg","Antonio Senzatela",1.0461230837673
"Trevor Bauer","Antonio Senzatela",1.487429250774
"Michael Lorenzen","Antonio Senzatela",0.945473229634618
"Masahiro Tanaka","Antonio Senzatela",1.34400460042117
"Zach Wheeler","Antonio Senzatela",1.00676231689842
"Jose Urena","Antonio Senzatela",1.11579018919717
"Mike Fiers","Antonio Senzatela",1.68673088361759
"Mychal Givens","Antonio Senzatela",0.938339626360776
"Ryan Tepera","Antonio Senzatela",1.09819085205945
"Dan Straily","Antonio Senzatela",1.23993067015795
"Marcus Stroman","Antonio Senzatela",1.26165115769733
"Parker Bridwell","Antonio Senzatela",0.836503734756263
"Mike Foltynewicz","Antonio Senzatela",0.932256511555783
"Kevin Gausman","Antonio Senzatela",1.37485228252152
"Jon Gray","Antonio Senzatela",0.836465830890701
"Jameson Taillon","Antonio Senzatela",1.05982277323262
"Vince Velasquez","Antonio Senzatela",0.66947082428869
"Taijuan Walker","Antonio Senzatela",0.839635774671421
"Trevor Williams","Antonio Senzatela",1.03071236089359
"Carlos Martinez","Antonio Senzatela",1.23167840025485
"Jacob deGrom","Antonio Senzatela",0.899149906623521
"Jerad Eickhoff","Antonio Senzatela",1.4912754996615
"Nick Pivetta","Antonio Senzatela",0.856236137553175
"Dylan Bundy","Antonio Senzatela",1.170580454139
"Mike Clevinger","Antonio Senzatela",1.13896605068582
"Jharel Cotton","Antonio Senzatela",1.45882055043365
"Michael Fulmer","Antonio Senzatela",1.10238237494062
"Daniel Gossett","Antonio Senzatela",1.04924571093123
"Joe Musgrove","Antonio Senzatela",1.16578982227075
"Aaron Nola","Antonio Senzatela",1.68350159608744
"Luis Perdomo","Antonio Senzatela",1.4904937300617
"Rafael Montero","Antonio Senzatela",0.733111233806062
"Jacob Faria","Antonio Senzatela",1.0051088722734
"Robert Gsellman","Antonio Senzatela",1.29511251949894
"Nick Martinez","Antonio Senzatela",1.16552912309983
"Joe Biagini","Antonio Senzatela",1.22541029552442
"Seth Lugo","Antonio Senzatela",1.46188602773881
"Corey Knebel","Antonio Senzatela",1.17275632638266
"Michael Wacha","Antonio Senzatela",0.967844695221774
"German Marquez","Antonio Senzatela",0.675139941568971
"Lance McCullers","Antonio Senzatela",1.84983378861907
"Jose Berrios","Antonio Senzatela",1.19156917304399
"Luis Castillo","Antonio Senzatela",1.41233365293445
"Antonio Senzatela","Antonio Senzatela",0
"Luis Severino","Antonio Senzatela",1.12822380243581
"Kenta Maeda","Antonio Senzatela",1.33372898484621
"Chad Kuhl","Antonio Senzatela",1.16285328099012
"Zack Godley","Antonio Senzatela",1.5304262081125
"Austin Pruitt","Antonio Senzatela",1.17310162726581
"Jeff Hoffman","Antonio Senzatela",0.898415842382372
"Dinelson Lamet","Antonio Senzatela",0.962144267365812
"Jesse Hahn","Antonio Senzatela",1.50892480466966
"Zach Davies","Antonio Senzatela",1.78257431764127
"Scott Feldman","Antonio Senzatela",1.41331152607178
"Mike Leake","Antonio Senzatela",1.5054763074967
"Trevor Cahill","Antonio Senzatela",1.80549004921357
"Kendall Graveman","Antonio Senzatela",1.52789481958405
"Jake Arrieta","Antonio Senzatela",1.2922877557129
"Joe Ross","Antonio Senzatela",1.25385436492739
"Mike Pelfrey","Antonio Senzatela",1.76650129510339
"Bartolo Colon","Luis Severino",1.97873104487502
"Bronson Arroyo","Luis Severino",2.80893595421693
"R. A. Dickey","Luis Severino",2.75997184397742
"John Lackey","Luis Severino",1.2638282650381
"Adam Wainwright","Luis Severino",2.02381433686991
"Zack Greinke","Luis Severino",1.37690140504628
"Ervin Santana","Luis Severino",0.980333645581362
"Matt Cain","Luis Severino",1.72611989246521
"Felix Hernandez","Luis Severino",1.60945702320279
"Yusmeiro Petit","Luis Severino",1.61361199487492
"Justin Verlander","Luis Severino",0.994273280184613
"Ubaldo Jimenez","Luis Severino",1.51012803887299
"Jason Hammel","Luis Severino",1.32483530527556
"Anibal Sanchez","Luis Severino",1.45630982558887
"Brandon McCarthy","Luis Severino",1.31498364106623
"Ricky Nolasco","Luis Severino",1.58514506476496
"Jesse Chavez","Luis Severino",1.3777684073021
"Corey Kluber","Luis Severino",1.20038968553338
"James Shields","Luis Severino",1.64338431967013
"Carlos Torres","Luis Severino",1.3835414411416
"Edinson Volquez","Luis Severino",1.66184669656496
"Charlie Morton","Luis Severino",1.56452093340043
"Yovani Gallardo","Luis Severino",0.99526973491711
"Ian Kennedy","Luis Severino",1.30002552931649
"Max Scherzer","Luis Severino",0.867889616729489
"Miguel Gonzalez","Luis Severino",1.39903006676197
"Johnny Cueto","Luis Severino",1.42222838189756
"Lance Lynn","Luis Severino",1.40551298197717
"Josh Tomlin","Luis Severino",1.86223942707964
"Marco Estrada","Luis Severino",2.24255493611915
"Ivan Nova","Luis Severino",1.49200415452535
"Jhoulys Chacin","Luis Severino",1.55456991363777
"Carlos Carrasco","Luis Severino",0.951871776137295
"Jeremy Hellickson","Luis Severino",1.93885585761192
"Andrew Cashner","Luis Severino",1.29189533555246
"Craig Stammen","Luis Severino",1.35323088456838
"Matt Garza","Luis Severino",1.21597174771225
"J. C. Ramirez","Luis Severino",1.34151652322056
"Michael Pineda","Luis Severino",0.897587723362041
"Chris Tillman","Luis Severino",1.29766298829869
"Chris Archer","Luis Severino",0.664777607336785
"Kyle Gibson","Luis Severino",1.2363686450555
"Alex Cobb","Luis Severino",1.43449029038732
"Jeff Samardzija","Luis Severino",1.07295324241445
"Chase Anderson","Luis Severino",1.29768293039083
"Brad Peacock","Luis Severino",1.55808970406831
"Wily Peralta","Luis Severino",0.751826028117293
"Yu Darvish","Luis Severino",1.25861264413193
"Danny Salazar","Luis Severino",1.4738306400634
"Matt Harvey","Luis Severino",1.01198861545065
"Jimmy Nelson","Luis Severino",0.891990799859494
"Rick Porcello","Luis Severino",1.41905442699384
"Jordan Zimmermann","Luis Severino",1.02885830854145
"Julio Teheran","Luis Severino",1.4173716336122
"Matt Shoemaker","Luis Severino",1.63041965799954
"Tim Adleman","Luis Severino",1.74537893033801
"Erasmo Ramirez","Luis Severino",1.45826001852303
"Tyler Chatwood","Luis Severino",1.08811143783642
"Gerrit Cole","Luis Severino",0.940864304525178
"Sonny Gray","Luis Severino",1.22551765577657
"Kyle Hendricks","Luis Severino",2.30447452405318
"Tom Koehler","Luis Severino",1.18921039946476
"Alex Meyer","Luis Severino",1.0097454990311
"Jake Odorizzi","Luis Severino",1.50135138330398
"Tanner Roark","Luis Severino",1.21571322325081
"Stephen Strasburg","Luis Severino",0.954558536058994
"Trevor Bauer","Luis Severino",1.26249952715747
"Michael Lorenzen","Luis Severino",0.958405768210444
"Masahiro Tanaka","Luis Severino",1.34629612791951
"Zach Wheeler","Luis Severino",0.892227530894986
"Jose Urena","Luis Severino",1.15195251689007
"Mike Fiers","Luis Severino",1.93219509266753
"Mychal Givens","Luis Severino",1.04723827844092
"Ryan Tepera","Luis Severino",0.831142941740369
"Dan Straily","Luis Severino",1.37947536443932
"Marcus Stroman","Luis Severino",1.26277127519476
"Parker Bridwell","Luis Severino",1.16207057334522
"Mike Foltynewicz","Luis Severino",0.84387933913274
"Kevin Gausman","Luis Severino",1.35906068845887
"Jon Gray","Luis Severino",0.975290663736587
"Jameson Taillon","Luis Severino",1.2322169905634
"Vince Velasquez","Luis Severino",1.14362899416276
"Taijuan Walker","Luis Severino",1.04560804811187
"Trevor Williams","Luis Severino",1.32594970286761
"Carlos Martinez","Luis Severino",1.24995069179832
"Jacob deGrom","Luis Severino",0.759841188752508
"Jerad Eickhoff","Luis Severino",1.6126410609153
"Nick Pivetta","Luis Severino",1.04893787081751
"Dylan Bundy","Luis Severino",1.20042260652454
"Mike Clevinger","Luis Severino",1.3070774121378
"Jharel Cotton","Luis Severino",1.43267842779038
"Michael Fulmer","Luis Severino",1.14222787008489
"Daniel Gossett","Luis Severino",1.1409804633122
"Joe Musgrove","Luis Severino",1.16922400395676
"Aaron Nola","Luis Severino",1.7469638827201
"Luis Perdomo","Luis Severino",1.27600855260931
"Rafael Montero","Luis Severino",1.02690086038397
"Jacob Faria","Luis Severino",1.41022503046848
"Robert Gsellman","Luis Severino",1.32258991806222
"Nick Martinez","Luis Severino",1.2237517470936
"Joe Biagini","Luis Severino",1.2006843594233
"Seth Lugo","Luis Severino",1.47954530053047
"Corey Knebel","Luis Severino",1.24454097165248
"Michael Wacha","Luis Severino",1.15738810401015
"German Marquez","Luis Severino",1.10826988817328
"Lance McCullers","Luis Severino",1.5056746140293
"Jose Berrios","Luis Severino",1.15947974407751
"Luis Castillo","Luis Severino",1.34689426702513
"Antonio Senzatela","Luis Severino",1.12822380243581
"Luis Severino","Luis Severino",0
"Kenta Maeda","Luis Severino",1.42947033377765
"Chad Kuhl","Luis Severino",0.966861865159629
"Zack Godley","Luis Severino",1.48997507838837
"Austin Pruitt","Luis Severino",1.24608108476198
"Jeff Hoffman","Luis Severino",1.10936215623871
"Dinelson Lamet","Luis Severino",0.62645667402005
"Jesse Hahn","Luis Severino",1.38441759307012
"Zach Davies","Luis Severino",1.86683431782963
"Scott Feldman","Luis Severino",1.7411552415774
"Mike Leake","Luis Severino",1.6625502311748
"Trevor Cahill","Luis Severino",1.73290915094057
"Kendall Graveman","Luis Severino",1.46627801337951
"Jake Arrieta","Luis Severino",1.31614151119036
"Joe Ross","Luis Severino",1.17728513121888
"Mike Pelfrey","Luis Severino",1.95197005422442
"Bartolo Colon","Kenta Maeda",1.65544291533776
"Bronson Arroyo","Kenta Maeda",1.84017608054282
"R. A. Dickey","Kenta Maeda",2.0151526229852
"John Lackey","Kenta Maeda",0.861639827703947
"Adam Wainwright","Kenta Maeda",1.21864417198951
"Zack Greinke","Kenta Maeda",0.743716129599788
"Ervin Santana","Kenta Maeda",0.812556877611003
"Matt Cain","Kenta Maeda",1.08962607948807
"Felix Hernandez","Kenta Maeda",1.20804360921962
"Yusmeiro Petit","Kenta Maeda",0.90972210502427
"Justin Verlander","Kenta Maeda",1.1700598994809
"Ubaldo Jimenez","Kenta Maeda",1.25637405964851
"Jason Hammel","Kenta Maeda",0.975052308588658
"Anibal Sanchez","Kenta Maeda",0.9369774074096
"Brandon McCarthy","Kenta Maeda",1.02118810179991
"Ricky Nolasco","Kenta Maeda",1.20330831081011
"Jesse Chavez","Kenta Maeda",0.981523545001034
"Corey Kluber","Kenta Maeda",1.10440070635826
"James Shields","Kenta Maeda",0.847913098577485
"Carlos Torres","Kenta Maeda",1.21322940319307
"Edinson Volquez","Kenta Maeda",1.49454412736258
"Charlie Morton","Kenta Maeda",1.7480738161025
"Yovani Gallardo","Kenta Maeda",0.794289765684957
"Ian Kennedy","Kenta Maeda",0.938750646985637
"Max Scherzer","Kenta Maeda",0.93263056206252
"Miguel Gonzalez","Kenta Maeda",0.659782858735882
"Johnny Cueto","Kenta Maeda",1.17346366145093
"Lance Lynn","Kenta Maeda",1.32405108916148
"Josh Tomlin","Kenta Maeda",0.780308738884774
"Marco Estrada","Kenta Maeda",1.5804569657161
"Ivan Nova","Kenta Maeda",1.49643297024949
"Jhoulys Chacin","Kenta Maeda",1.20745351094548
"Carlos Carrasco","Kenta Maeda",1.21620544348353
"Jeremy Hellickson","Kenta Maeda",1.20828457350076
"Andrew Cashner","Kenta Maeda",1.3240840089434
"Craig Stammen","Kenta Maeda",1.27107823494036
"Matt Garza","Kenta Maeda",0.646259205450795
"J. C. Ramirez","Kenta Maeda",1.32812427046307
"Michael Pineda","Kenta Maeda",1.15524643265966
"Chris Tillman","Kenta Maeda",0.76705638085224
"Chris Archer","Kenta Maeda",1.28940731811008
"Kyle Gibson","Kenta Maeda",0.973082710639434
"Alex Cobb","Kenta Maeda",1.34369732356542
"Jeff Samardzija","Kenta Maeda",1.01937553848976
"Chase Anderson","Kenta Maeda",0.915020104780312
"Brad Peacock","Kenta Maeda",1.0824062406102
"Wily Peralta","Kenta Maeda",1.25623268273756
"Yu Darvish","Kenta Maeda",1.15646298760611
"Danny Salazar","Kenta Maeda",1.60964246603831
"Matt Harvey","Kenta Maeda",1.18671865080379
"Jimmy Nelson","Kenta Maeda",1.24229615108853
"Rick Porcello","Kenta Maeda",0.816849026230072
"Jordan Zimmermann","Kenta Maeda",0.734189389838216
"Julio Teheran","Kenta Maeda",0.952029472459784
"Matt Shoemaker","Kenta Maeda",1.46745563826021
"Tim Adleman","Kenta Maeda",0.895913785216839
"Erasmo Ramirez","Kenta Maeda",1.39857907201532
"Tyler Chatwood","Kenta Maeda",1.09633388205013
"Gerrit Cole","Kenta Maeda",1.33589772570913
"Sonny Gray","Kenta Maeda",1.18785313463517
"Kyle Hendricks","Kenta Maeda",1.51925139866314
"Tom Koehler","Kenta Maeda",0.73783006996433
"Alex Meyer","Kenta Maeda",1.59312117466069
"Jake Odorizzi","Kenta Maeda",1.16735753515316
"Tanner Roark","Kenta Maeda",0.699459054112771
"Stephen Strasburg","Kenta Maeda",1.30438736311729
"Trevor Bauer","Kenta Maeda",1.13400298593104
"Michael Lorenzen","Kenta Maeda",1.29959093518471
"Masahiro Tanaka","Kenta Maeda",1.14898822157102
"Zach Wheeler","Kenta Maeda",1.01246931486212
"Jose Urena","Kenta Maeda",1.47691927042261
"Mike Fiers","Kenta Maeda",1.14624230642105
"Mychal Givens","Kenta Maeda",1.6157901120301
"Ryan Tepera","Kenta Maeda",1.305280272214
"Dan Straily","Kenta Maeda",1.00079497851301
"Marcus Stroman","Kenta Maeda",1.63387275643348
"Parker Bridwell","Kenta Maeda",0.854032963434205
"Mike Foltynewicz","Kenta Maeda",1.07919655695399
"Kevin Gausman","Kenta Maeda",1.58464342973507
"Jon Gray","Kenta Maeda",1.08686995096996
"Jameson Taillon","Kenta Maeda",1.44267395524899
"Vince Velasquez","Kenta Maeda",1.05530171044101
"Taijuan Walker","Kenta Maeda",0.861302676195417
"Trevor Williams","Kenta Maeda",1.32910995353549
"Carlos Martinez","Kenta Maeda",1.68928973672847
"Jacob deGrom","Kenta Maeda",1.08250668181824
"Jerad Eickhoff","Kenta Maeda",0.947750716758754
"Nick Pivetta","Kenta Maeda",1.08364110900544
"Dylan Bundy","Kenta Maeda",0.58318899434547
"Mike Clevinger","Kenta Maeda",0.840303524550496
"Jharel Cotton","Kenta Maeda",1.14565184433712
"Michael Fulmer","Kenta Maeda",1.62920460282309
"Daniel Gossett","Kenta Maeda",0.723891771356322
"Joe Musgrove","Kenta Maeda",1.01248990818757
"Aaron Nola","Kenta Maeda",1.49829568104662
"Luis Perdomo","Kenta Maeda",1.68409403082435
"Rafael Montero","Kenta Maeda",1.2026539893555
"Jacob Faria","Kenta Maeda",1.14058382346856
"Robert Gsellman","Kenta Maeda",1.29203005284926
"Nick Martinez","Kenta Maeda",0.965225224892711
"Joe Biagini","Kenta Maeda",1.15176081612442
"Seth Lugo","Kenta Maeda",0.957534327091761
"Corey Knebel","Kenta Maeda",1.7238070234031
"Michael Wacha","Kenta Maeda",1.00900505691908
"German Marquez","Kenta Maeda",1.20969384460474
"Lance McCullers","Kenta Maeda",1.74774877274247
"Jose Berrios","Kenta Maeda",1.2282841292831
"Luis Castillo","Kenta Maeda",1.83308080014492
"Antonio Senzatela","Kenta Maeda",1.33372898484621
"Luis Severino","Kenta Maeda",1.42947033377765
"Kenta Maeda","Kenta Maeda",0
"Chad Kuhl","Kenta Maeda",1.51299265951774
"Zack Godley","Kenta Maeda",1.41217119279985
"Austin Pruitt","Kenta Maeda",0.735461709081417
"Jeff Hoffman","Kenta Maeda",1.13435745483193
"Dinelson Lamet","Kenta Maeda",1.1314503682459
"Jesse Hahn","Kenta Maeda",1.27406209023406
"Zach Davies","Kenta Maeda",1.15980229117573
"Scott Feldman","Kenta Maeda",1.08550523996609
"Mike Leake","Kenta Maeda",1.3776723247014
"Trevor Cahill","Kenta Maeda",1.51666382586106
"Kendall Graveman","Kenta Maeda",1.78829360470236
"Jake Arrieta","Kenta Maeda",1.11505773066771
"Joe Ross","Kenta Maeda",1.03220977414622
"Mike Pelfrey","Kenta Maeda",1.43889985058817
"Bartolo Colon","Chad Kuhl",1.59215583840454
"Bronson Arroyo","Chad Kuhl",2.82652025621686
"R. A. Dickey","Chad Kuhl",2.84176771185066
"John Lackey","Chad Kuhl",1.36836879718989
"Adam Wainwright","Chad Kuhl",2.1673954602965
"Zack Greinke","Chad Kuhl",1.53142181932148
"Ervin Santana","Chad Kuhl",1.27222055006349
"Matt Cain","Chad Kuhl",1.62595148333454
"Felix Hernandez","Chad Kuhl",1.43467265066484
"Yusmeiro Petit","Chad Kuhl",1.67261466858441
"Justin Verlander","Chad Kuhl",0.95912786616752
"Ubaldo Jimenez","Chad Kuhl",1.1992586968671
